alert_id,client_id,client_name,provincia,comunidad_autonoma,zone,agent_id,product_id,alert_type,risk_level,client_value,churn_probability,purchase_propensity,predicted_next_purchase,last_order_date,alert_score,explanation,ctx_productos_afectados,ctx_n_productos,ctx_gasto_anual_real,ctx_gasto_esperado,ctx_dias_desde_compra,ctx_tiempo_medio_recompra,ctx_zscore_momento,ctx_potencial_clase,ctx_num_compras_anteriores,ctx_total_compras_otros,ctx_vuelve_a_comprar,inference_reference_date,inference_window_start,inference_window_end
ALT-EEBA3F55,1000100034,Clínica Odontológica Dr. Molina,Valencia,Comunitat Valenciana,east,4,4566,Producto 4566,Medio,Bajo,97.38,97.66,2025-12-11,2025-09-15,76.99,"La darrera compra d'aquest producte va ser fa 1105 dies (mitjana habitual: 158 dies, retard de 946 dies). La despesa anual real en aquest producte (266€) és un 43% inferior a la mitjana esperada (464€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,265.77,463.56,1105.0,158.4045798388423,0.707,muy_positivo,2,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-905466C4,24465,Dental Vitaldent Castro,Granada,Andalucía,south,7,4566,Producto 4566,Medio,Bajo,97.86,96.68,2025-04-09,2025-02-21,76.99,"La darrera compra d'aquest producte va ser fa 379 dies (mitjana habitual: 158 dies, retard de 220 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,286.68,350.02,379.0,158.4045798388423,0.065,muy_positivo,4,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-B35A3F07,1000063304,Centro Odontológico Central,Valladolid,Castilla y León,north,3,4566,Producto 4566,Medio,Bajo,97.75,96.82,2025-06-14,2025-03-24,76.96,"La darrera compra d'aquest producte va ser fa 480 dies (mitjana habitual: 158 dies, retard de 321 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,708.7,647.03,480.0,158.4045798388423,-0.707,muy_positivo,2,0,0,2025-12-29,2024-06-29,2025-09-29
ALT-0A4B6A71,1000100198,Clínica Odontológica Montero,Sevilla,Andalucía,south,9,4566,Producto 4566,Medio,Bajo,96.57,99.11,2024-11-21,2024-10-28,76.91,"La darrera compra d'aquest producte va ser fa 292 dies (mitjana habitual: 158 dies, retard de 133 dies). La despesa anual real (688€) supera la mitjana esperada (514€) en un 34%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,688.04,514.33,292.0,158.4045798388423,0.707,muy_positivo,2,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-EAB3787D,16816,Odontología Suárez y Suárez,Madrid,Comunidad de Madrid,south,8,3408,Producto 3408,Medio,Bajo,97.57,97.03,2025-11-07,2025-08-26,76.9,"La darrera compra d'aquest producte va ser fa 720 dies (mitjana habitual: 184 dies, retard de 535 dies). La despesa anual real (247€) supera la mitjana esperada (141€) en un 76%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,247.09,140.59,720.0,184.3205158128136,-0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-A3D4B79F,31066,Avanzada Ruiz,Sta.Cruz Tenerife,Canarias,canary,11,Total,Total,Medio,Bajo,96.45,98.91,2025-08-29,2025-06-03,76.74,"La darrera compra d'aquest producte va ser fa 1156 dies (mitjana habitual: 158 dies, retard de 997 dies). La despesa anual real (148€) supera la mitjana esperada (106€) en un 40%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566",3,147.64,105.8,1156.0,158.4045798388423,0.707,muy_positivo,2,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-27EEAA35,1000061515,Instituto Dental Armonía,Granada,Andalucía,south,8,3408,Producto 3408,Medio,Bajo,96.53,98.74,2025-03-01,2025-02-11,76.74,"La darrera compra d'aquest producte va ser fa 309 dies (mitjana habitual: 184 dies, retard de 124 dies). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,640.5,532.69,309.0,184.3205158128136,0.707,muy_positivo,2,0,0,2025-12-29,2024-06-29,2025-09-29
ALT-803A0A1B,39302,Plena Núñez,Madrid,Comunidad de Madrid,south,9,4565,Producto 4565,Medio,Bajo,98.26,95.11,2025-07-17,2025-06-06,76.69,"La darrera compra d'aquest producte va ser fa 582 dies (mitjana habitual: 173 dies, retard de 408 dies). La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,354.35,404.26,582.0,173.38372602259787,0.707,muy_positivo,2,4,0,2025-12-29,2024-06-29,2025-09-29
ALT-F44BCF3A,21083,Centro Dental Claro,Pontevedra,Galicia,north,3,3408,Producto 3408,Medio,Bajo,97.35,96.96,2025-11-25,2025-08-22,76.69,"La darrera compra d'aquest producte va ser fa 759 dies (mitjana habitual: 184 dies, retard de 574 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,183.25,205.3,759.0,184.3205158128136,-0.707,muy_positivo,2,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-C50BB949,1000100234,Gabinete Dental Avanzada García,Sevilla,Andalucía,south,9,4567,Producto 4567,Medio,Bajo,96.97,97.7,2025-09-30,2025-09-22,76.68,"La darrera compra d'aquest producte va ser fa 454 dies (mitjana habitual: 299 dies, retard de 154 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,150.97,149.57,454.0,299.14503950834063,0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-2E645245,9478,Gabinete Dental Moderna Iglesias,Sevilla,Andalucía,south,8,4566,Producto 4566,Medio,Bajo,96.23,98.96,2025-06-09,2025-03-25,76.59,"La darrera compra d'aquest producte va ser fa 1006 dies (mitjana habitual: 158 dies, retard de 847 dies). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,354.35,375.31,1006.0,158.4045798388423,0.707,muy_positivo,2,4,0,2025-12-29,2024-06-29,2025-09-29
ALT-E3E0C3A6,1000078717,Instituto Dental Sánchez - Vitalidad,Madrid,Comunidad de Madrid,south,8,Total,Total,Medio,Bajo,96.39,98.13,2024-12-04,2024-10-23,76.39,"La darrera compra d'aquest producte va ser fa 378 dies (mitjana habitual: 158 dies, retard de 219 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566",3,114.67,112.16,378.0,158.4045798388423,-0.728,muy_positivo,3,8,0,2025-12-29,2024-06-29,2025-09-29
ALT-E7FDBCF6,36976,Dental Óptima Navarro,Madrid,Comunidad de Madrid,south,8,4911,Producto 4911,Medio,Bajo,96.13,97.9,2025-06-09,2025-05-07,76.09,"La darrera compra d'aquest producte va ser fa 663 dies (mitjana habitual: 206 dies, retard de 456 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,324.05,305.71,663.0,206.84758128469468,0.707,muy_positivo,2,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-6CD72A65,5931,Centro Dental Manchega,Madrid,Comunidad de Madrid,south,7,Total,Total,Medio,Bajo,96.8,96.47,2025-10-07,2025-06-10,76.07,"La darrera compra d'aquest producte va ser fa 1457 dies (mitjana habitual: 184 dies, retard de 1272 dies). La despesa anual real en aquest producte (330€) és un 48% inferior a la mitjana esperada (629€). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4567",3,329.86,629.19,1457.0,184.3205158128136,0.707,muy_positivo,2,4,0,2025-12-29,2024-06-29,2025-09-29
ALT-11B92ECD,1000038263,Dental Ibérica,Madrid,Comunidad de Madrid,south,9,4566,Producto 4566,Medio,Bajo,96.93,96.1,2025-08-09,2025-05-06,76.03,"La darrera compra d'aquest producte va ser fa 335 dies (mitjana habitual: 158 dies, retard de 176 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,354.35,306.28,335.0,158.4045798388423,-0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-2F1A55AC,1000100139,Centro Odontológico Atlántica Rodríguez,Girona,Cataluña,east,4,4566,Producto 4566,Medio,Bajo,95.55,98.72,2025-10-25,2025-09-24,75.95,"La darrera compra d'aquest producte va ser fa 532 dies (mitjana habitual: 158 dies, retard de 373 dies). La despesa anual real en aquest producte (118€) és un 23% inferior a la mitjana esperada (153€). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,118.13,153.29,532.0,158.4045798388423,0.707,muy_positivo,2,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-1BB09F03,1000082752,Odontología Dr. Cortés,Madrid,Comunidad de Madrid,south,8,3408,Producto 3408,Medio,Bajo,97.12,95.25,2025-12-28,2025-09-29,75.85,"La darrera compra d'aquest producte va ser fa 1033 dies (mitjana habitual: 184 dies, retard de 848 dies). La despesa anual real en aquest producte (92€) és un 25% inferior a la mitjana esperada (122€). La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,91.63,121.75,1033.0,184.3205158128136,0.0,muy_positivo,1,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-C3EAEC7B,5577,Clínica Odontológica Dr. Pérez,Ceuta,Ceuta,south,7,4566,Producto 4566,Medio,Bajo,95.71,98.13,2025-02-12,2024-12-16,75.85,"La darrera compra d'aquest producte va ser fa 962 dies (mitjana habitual: 158 dies, retard de 803 dies). La despesa anual real en aquest producte (258€) és un 51% inferior a la mitjana esperada (527€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,258.01,526.91,962.0,158.4045798388423,1.154,muy_positivo,3,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-EE036284,3933,Mediterránea Medina,Lugo,Galicia,north,1,4567,Producto 4567,Medio,Bajo,96.35,96.66,2025-04-01,2025-01-27,75.8,"La darrera compra d'aquest producte va ser fa 507 dies (mitjana habitual: 299 dies, retard de 207 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,293.15,284.65,507.0,299.14503950834063,-0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-ECBD1D4F,2784,Clínica Dental Díaz,Madrid,Comunidad de Madrid,south,7,4912,Producto 4912,Medio,Bajo,96.07,97.11,2025-07-05,2025-05-27,75.74,"La darrera compra d'aquest producte va ser fa 586 dies (mitjana habitual: 134 dies, retard de 451 dies). La despesa anual real (398€) supera la mitjana esperada (259€) en un 54%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,397.52,258.61,586.0,134.17444825463818,0.0,muy_positivo,1,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-91E3E49F,1000061577,Policlínica Dental Muñoz - Levantina,Granada,Andalucía,south,7,4566,Producto 4566,Medio,Bajo,95.75,97.72,2024-10-21,2024-09-12,75.72,"La darrera compra d'aquest producte va ser fa 478 dies (mitjana habitual: 158 dies, retard de 319 dies). La despesa anual real (258€) supera la mitjana esperada (162€) en un 60%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,258.01,161.7,478.0,158.4045798388423,0.0,muy_positivo,1,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-5536D344,1000077397,Centro Odontológico Fuentes,Granada,Andalucía,south,8,Total,Total,Medio,Bajo,95.31,98.59,2024-11-03,2024-10-23,75.71,"La darrera compra d'aquest producte va ser fa 407 dies (mitjana habitual: 158 dies, retard de 248 dies). La despesa anual real (344€) supera la mitjana esperada (243€) en un 42%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4567",3,344.02,242.87,407.0,158.4045798388423,0.899,muy_positivo,3,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-C9DC58B6,1000071166,Dental Díaz,Asturias,Asturias,north,2,178,Producto 178,Medio,Bajo,95.7,97.71,2025-06-11,2025-05-15,75.69,"La darrera compra d'aquest producte va ser fa 469 dies (mitjana habitual: 206 dies, retard de 262 dies). La despesa anual real (143€) supera la mitjana esperada (94€) en un 52%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",178,1,143.09,94.0,469.0,206.2482853223594,0.0,muy_positivo,1,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-059DA39E,42813,Clínica Odontológica Álvarez,Valladolid,Castilla y León,north,1,Total,Total,Medio,Bajo,97.35,94.36,2025-02-21,2025-02-10,75.68,"La darrera compra d'aquest producte va ser fa 237 dies (mitjana habitual: 184 dies, retard de 52 dies). La despesa anual real en aquest producte (89€) és un 33% inferior a la mitjana esperada (133€). La propensió de compra és alta (94/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566",3,88.96,133.43,237.0,184.3205158128136,0.707,muy_positivo,2,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-E4D41B55,1000079338,Avanzada Sánchez,Barcelona,Cataluña,east,5,4566,Producto 4566,Medio,Bajo,95.67,97.74,2025-02-24,2025-01-22,75.67,"La darrera compra d'aquest producte va ser fa 434 dies (mitjana habitual: 158 dies, retard de 275 dies). La despesa anual real en aquest producte (115€) és un 33% inferior a la mitjana esperada (171€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,114.67,170.88,434.0,158.4045798388423,0.0,muy_positivo,1,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-C125BAF1,1000073805,Instituto Dental Dr. Vázquez,Madrid,Comunidad de Madrid,south,7,4566,Producto 4566,Medio,Bajo,96.31,96.43,2025-05-05,2025-03-10,75.67,"La darrera compra d'aquest producte va ser fa 637 dies (mitjana habitual: 158 dies, retard de 478 dies). La despesa anual real (148€) supera la mitjana esperada (97€) en un 53%. La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,147.64,96.52,637.0,158.4045798388423,0.0,muy_positivo,1,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-CEBBC614,20573,Centro Odontológico Herrera y Herrera,Cantabria,Cantabria,north,3,5099,Producto 5099,Medio,Bajo,97.22,94.44,2025-11-10,2025-07-21,75.62,"La darrera compra d'aquest producte va ser fa 234 dies (mitjana habitual: 108 dies, retard de 125 dies). La despesa anual real en aquest producte (343€) és un 38% inferior a la mitjana esperada (551€). La propensió de compra és alta (94/100), cosa que suggereix que el client continua actiu en el mercat.",5099,1,342.64,551.32,234.0,108.2549207630968,-0.482,muy_positivo,3,0,0,2025-12-29,2024-06-29,2025-09-29
ALT-CBAED4F4,1000081910,Gabinete Dental Gutiérrez - Brillante,Málaga,Andalucía,south,9,3399,Producto 3399,Medio,Bajo,96.21,96.43,2025-10-26,2025-09-24,75.6,"La darrera compra d'aquest producte va ser fa 651 dies (mitjana habitual: 304 dies, retard de 346 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",3399,1,205.92,198.01,651.0,304.20054945054943,0.707,muy_positivo,2,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-9E69CE61,1000070525,Policlínica Dental Suárez - Nórdica,Sevilla,Andalucía,south,9,4566,Producto 4566,Medio,Bajo,96.07,96.73,2025-03-30,2024-12-09,75.59,"La darrera compra d'aquest producte va ser fa 1390 dies (mitjana habitual: 158 dies, retard de 1231 dies). La despesa anual real (516€) supera la mitjana esperada (310€) en un 67%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,516.03,309.68,1390.0,158.4045798388423,0.0,muy_positivo,1,4,0,2025-12-29,2024-06-29,2025-09-29
ALT-9FFF2A16,1000082468,Clínica Odontológica Dr. Fuentes,Vizcaya,País Vasco,north,3,3408,Producto 3408,Medio,Bajo,95.15,98.59,2025-07-10,2025-05-21,75.58,"La darrera compra d'aquest producte va ser fa 723 dies (mitjana habitual: 184 dies, retard de 538 dies). La despesa anual real (586€) supera la mitjana esperada (457€) en un 28%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,586.39,456.61,723.0,184.3205158128136,0.707,muy_positivo,2,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-A222C111,1865,Plena Medina,Las Palmas,Canarias,canary,12,4566,Producto 4566,Medio,Bajo,95.37,98.14,2025-04-21,2025-03-20,75.58,"La darrera compra d'aquest producte va ser fa 429 dies (mitjana habitual: 158 dies, retard de 270 dies). La despesa anual real (295€) supera la mitjana esperada (146€) en un 102%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,295.29,146.21,429.0,158.4045798388423,0.0,muy_positivo,1,2,0,2025-12-29,2024-06-29,2025-09-29
ALT-FCA2BF14,1169,Clínica Dental Sánchez - Andaluza,Valencia,Comunitat Valenciana,east,6,3408,Producto 3408,Medio,Bajo,94.99,98.88,2025-01-21,2024-12-02,75.57,"La darrera compra d'aquest producte va ser fa 710 dies (mitjana habitual: 184 dies, retard de 525 dies). La despesa anual real en aquest producte (160€) és un 43% inferior a la mitjana esperada (281€). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,160.11,281.38,710.0,184.3205158128136,0.707,muy_positivo,2,4,0,2025-12-29,2024-06-29,2025-09-29
